date,id_borough,borough_name,volume
2009-04-09,4,bronx,38.505208333333336
2009-04-09,2,brooklyn,58.2578125
2009-04-09,3,queens,48.916666666666664
2009-04-09,5,staten island,74.09722222222223
2009-04-10,4,bronx,19.67391304347826
2009-04-10,2,brooklyn,57.497395833333336
2009-04-10,3,queens,45.00347222222222
2009-04-10,5,staten island,72.47916666666667
2009-04-11,2,brooklyn,57.044270833333336
2009-04-11,3,queens,38.61805555555556
2009-04-11,5,staten island,65.64930555555556
2009-04-12,2,brooklyn,50.15625
2009-04-12,3,queens,36.107638888888886
2009-04-12,5,staten island,56.864583333333336
2009-04-13,2,brooklyn,56.494791666666664
2009-04-13,3,queens,45.052083333333336
2009-04-13,5,staten island,72.57986111111111
2009-04-14,2,brooklyn,55.497395833333336
2009-04-14,3,queens,34.27430555555556
2009-04-14,5,staten island,70.25347222222223
2009-04-15,2,brooklyn,54.739583333333336
2009-04-15,3,queens,25.56779661016949
2009-04-15,5,staten island,68.60763888888889
2009-04-16,2,brooklyn,57.346354166666664
2009-04-16,3,queens,43.260416666666664
2009-04-16,5,staten island,71.87152777777777
2009-04-17,2,brooklyn,27.505555555555556
2009-04-17,3,queens,24.4
2009-04-17,5,staten island,17.310606060606062
2009-04-18,2,brooklyn,41.45774647887324
2009-04-18,1,manhattan,219.5625
2009-04-18,3,queens,33.076142131979694
2009-04-19,4,bronx,149.87058823529412
2009-04-19,2,brooklyn,38.014583333333334
2009-04-19,1,manhattan,80.70833333333333
2009-04-19,3,queens,21.642857142857142
2009-04-20,4,bronx,94.64237288135594
2009-04-20,2,brooklyn,105.77149877149877
2009-04-20,1,manhattan,268.4583333333333
2009-04-20,3,queens,24.86587183308495
2009-04-21,4,bronx,76.96614583333333
2009-04-21,2,brooklyn,115.98090277777777
2009-04-21,1,manhattan,304.7083333333333
2009-04-21,3,queens,25.16220238095238
2009-04-22,4,bronx,92.20963541666667
2009-04-22,2,brooklyn,121.68722849695916
2009-04-22,1,manhattan,237.29166666666666
2009-04-22,3,queens,25.107302533532042
2009-04-23,4,bronx,83.7578125
2009-04-23,2,brooklyn,126.33680555555556
2009-04-23,1,manhattan,216.95833333333334
2009-04-23,3,queens,21.156482861400896
2009-04-24,4,bronx,134.7728237791932
2009-04-24,2,brooklyn,140.9062857142857
2009-04-24,1,manhattan,304.625
2009-04-24,3,queens,11.188356164383562
2009-04-25,4,bronx,134.3984375
2009-04-25,2,brooklyn,150.08482142857142
2009-04-25,1,manhattan,158.625
2009-04-26,4,bronx,103.78125
2009-04-26,2,brooklyn,177.84375
2009-04-26,1,manhattan,77.875
2009-04-27,4,bronx,76.27631578947368
2009-04-27,2,brooklyn,178.5610119047619
2009-04-27,1,manhattan,278.0
2009-04-27,3,queens,70.75257731958763
2009-04-28,4,bronx,39.951388888888886
2009-04-28,2,brooklyn,247.34710743801654
2009-04-28,1,manhattan,292.5833333333333
2009-04-28,3,queens,54.59027777777778
2009-04-29,4,bronx,40.56944444444444
2009-04-29,2,brooklyn,233.68148148148148
2009-04-29,1,manhattan,292.875
2009-04-29,3,queens,53.326388888888886
2009-04-30,4,bronx,40.888888888888886
2009-04-30,1,manhattan,303.0
2009-04-30,3,queens,53.125
2009-05-01,4,bronx,24.528
2009-05-01,1,manhattan,308.25
2009-05-01,3,queens,26.434782608695652
2009-05-02,1,manhattan,168.70833333333334
2009-05-03,1,manhattan,81.875
2009-05-04,1,manhattan,264.1
2009-05-05,3,queens,84.34391534391534
2009-05-06,2,brooklyn,36.511811023622045
2009-05-06,3,queens,65.91666666666667
2009-05-07,2,brooklyn,47.57817589576547
2009-05-07,3,queens,65.59821428571429
2009-05-08,2,brooklyn,49.436011904761905
2009-05-08,3,queens,65.41964285714286
