,date,id_cd,cd_name,id_borough,borough,pm 2.5,air_quality
1006,2013-12-01,104,Clinton and Chelsea (CD4),1,manhattan,11.62,bueno
1007,2013-12-01,105,Midtown (CD5),1,manhattan,14.19,aceptable
1008,2013-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,12.37,aceptable
1009,2013-12-01,107,Upper West Side (CD7),1,manhattan,10.42,bueno
1010,2013-12-01,108,Upper East Side (CD8),1,manhattan,11.18,bueno
1011,2013-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,9.77,bueno
1012,2013-12-01,110,Central Harlem (CD10),1,manhattan,9.67,bueno
1013,2013-12-01,111,East Harlem (CD11),1,manhattan,9.82,bueno
1014,2013-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,9.46,bueno
1015,2013-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,10.11,bueno
1016,2013-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,9.96,bueno
1017,2013-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,9.49,bueno
1018,2013-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,9.99,bueno
1019,2013-12-01,205,Fordham and University Heights (CD5),4,the_bronx,10.07,bueno
1020,2013-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,9.56,bueno
1021,2013-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,9.48,bueno
1022,2013-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,9.0,bueno
1023,2013-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,9.12,bueno
1024,2013-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,8.92,bueno
1025,2013-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,8.92,bueno
1026,2013-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,8.91,bueno
1027,2013-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.64,bueno
1028,2013-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,10.01,bueno
1029,2013-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,9.27,bueno
1030,2013-12-01,304,Bushwick (CD4),2,brooklyn,9.25,bueno
1031,2013-12-01,305,East New York and Starrett City (CD5),2,brooklyn,8.99,bueno
1032,2013-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,9.95,bueno
1033,2013-12-01,307,Sunset Park (CD7),2,brooklyn,9.7,bueno
1034,2013-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,9.2,bueno
1035,2013-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,9.04,bueno
1036,2013-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.83,bueno
1037,2013-12-01,311,Bensonhurst (CD11),2,brooklyn,8.57,bueno
1038,2013-12-01,312,Borough Park (CD12),2,brooklyn,8.89,bueno
1039,2013-12-01,313,Coney Island (CD13),2,brooklyn,8.32,bueno
1040,2013-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,8.88,bueno
1041,2013-12-01,315,Sheepshead Bay (CD15),2,brooklyn,8.39,bueno
1042,2013-12-01,316,Brownsville (CD16),2,brooklyn,9.21,bueno
1043,2013-12-01,317,East Flatbush (CD17),2,brooklyn,9.07,bueno
1044,2013-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,8.46,bueno
1045,2013-12-01,401,Long Island City and Astoria (CD1),3,queens,9.2,bueno
1046,2013-12-01,402,Woodside and Sunnyside (CD2),3,queens,10.5,bueno
1047,2013-12-01,403,Jackson Heights (CD3),3,queens,8.7,bueno
1048,2013-12-01,404,Elmhurst and Corona (CD4),3,queens,9.15,bueno
1049,2013-12-01,405,Ridgewood and Maspeth (CD5),3,queens,9.16,bueno
1050,2013-12-01,406,Rego Park and Forest Hills (CD6),3,queens,8.95,bueno
1051,2013-12-01,407,Flushing and Whitestone (CD7),3,queens,8.69,bueno
1052,2013-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,8.44,bueno
1053,2013-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,8.65,bueno
1054,2013-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,8.22,bueno
1055,2013-12-01,411,Bayside and Little Neck (CD11),3,queens,8.29,bueno
1056,2013-12-01,412,Jamaica and Hollis (CD12),3,queens,8.45,bueno
1057,2013-12-01,413,Queens Village (CD13),3,queens,8.03,bueno
1058,2013-12-01,414,Rockaway and Broad Channel (CD14),3,queens,7.69,bueno
1059,2013-12-01,501,St. George and Stapleton (CD1),5,staten_island,8.61,bueno
1060,2013-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,8.49,bueno
1061,2013-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,8.22,bueno
1062,2014-12-01,307,Sunset Park (CD7),2,brooklyn,9.73,bueno
1063,2015-01-01,101,Financial District (CD1),1,manhattan,10.57,bueno
1064,2015-06-01,101,Financial District (CD1),1,manhattan,11.04,bueno
1065,2014-12-01,101,Financial District (CD1),1,manhattan,10.98,bueno
1066,2015-01-01,102,Greenwich Village and Soho (CD2),1,manhattan,10.61,bueno
1067,2015-06-01,102,Greenwich Village and Soho (CD2),1,manhattan,11.07,bueno
1068,2014-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,11.05,bueno
1069,2015-01-01,103,Lower East Side and Chinatown (CD3),1,manhattan,9.95,bueno
1070,2015-06-01,103,Lower East Side and Chinatown (CD3),1,manhattan,10.39,bueno
1071,2014-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,10.3,bueno
1072,2015-01-01,104,Clinton and Chelsea (CD4),1,manhattan,10.91,bueno
1073,2015-06-01,104,Clinton and Chelsea (CD4),1,manhattan,11.44,bueno
1074,2014-12-01,104,Clinton and Chelsea (CD4),1,manhattan,11.52,bueno
1075,2015-01-01,105,Midtown (CD5),1,manhattan,12.28,aceptable
1076,2015-06-01,105,Midtown (CD5),1,manhattan,13.07,aceptable
1077,2014-12-01,105,Midtown (CD5),1,manhattan,13.2,aceptable
1078,2015-01-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,11.21,bueno
1079,2015-06-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,11.88,bueno
1080,2014-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,11.92,bueno
1081,2015-01-01,107,Upper West Side (CD7),1,manhattan,9.77,bueno
1082,2015-06-01,107,Upper West Side (CD7),1,manhattan,10.39,bueno
1083,2014-12-01,107,Upper West Side (CD7),1,manhattan,10.56,bueno
1084,2015-01-01,108,Upper East Side (CD8),1,manhattan,10.22,bueno
1085,2015-06-01,108,Upper East Side (CD8),1,manhattan,10.96,bueno
1086,2014-12-01,108,Upper East Side (CD8),1,manhattan,11.07,bueno
1087,2015-01-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,9.44,bueno
1088,2015-06-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,10.04,bueno
1089,2014-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,10.31,bueno
1090,2015-01-01,110,Central Harlem (CD10),1,manhattan,9.29,bueno
1091,2015-06-01,110,Central Harlem (CD10),1,manhattan,9.94,bueno
1092,2014-12-01,110,Central Harlem (CD10),1,manhattan,10.18,bueno
1093,2015-01-01,111,East Harlem (CD11),1,manhattan,9.5,bueno
1094,2015-06-01,111,East Harlem (CD11),1,manhattan,10.17,bueno
1095,2014-12-01,111,East Harlem (CD11),1,manhattan,10.32,bueno
1096,2015-01-01,112,Washington Heights and Inwood (CD12),1,manhattan,9.36,bueno
1097,2015-06-01,112,Washington Heights and Inwood (CD12),1,manhattan,9.9,bueno
1098,2014-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,10.31,bueno
1099,2015-01-01,201,Mott Haven and Melrose (CD1),4,the_bronx,9.93,bueno
1100,2015-06-01,201,Mott Haven and Melrose (CD1),4,the_bronx,10.63,bueno
1101,2014-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,10.81,bueno
1102,2015-01-01,202,Hunts Point and Longwood (CD2),4,the_bronx,9.85,bueno
1103,2015-06-01,202,Hunts Point and Longwood (CD2),4,the_bronx,10.6,bueno
1104,2014-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,10.76,bueno
1105,2015-01-01,203,Morrisania and Crotona (CD3),4,the_bronx,9.3,bueno
1106,2015-06-01,203,Morrisania and Crotona (CD3),4,the_bronx,9.99,bueno
1107,2014-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,10.26,bueno
1108,2015-01-01,204,Highbridge and Concourse (CD4),4,the_bronx,9.72,bueno
1109,2015-06-01,204,Highbridge and Concourse (CD4),4,the_bronx,10.37,bueno
1110,2014-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,10.67,bueno
1111,2015-01-01,205,Fordham and University Heights (CD5),4,the_bronx,9.85,bueno
1112,2015-06-01,205,Fordham and University Heights (CD5),4,the_bronx,10.47,bueno
1113,2014-12-01,205,Fordham and University Heights (CD5),4,the_bronx,10.85,bueno
1114,2015-01-01,206,Belmont and East Tremont (CD6),4,the_bronx,9.45,bueno
1115,2015-06-01,206,Belmont and East Tremont (CD6),4,the_bronx,10.11,bueno
1116,2014-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,10.44,bueno
1117,2015-01-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,9.34,bueno
1118,2015-06-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,9.94,bueno
1119,2014-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,10.37,bueno
1120,2015-01-01,208,Riverdale and Fieldston (CD8),4,the_bronx,9.16,bueno
1121,2015-06-01,208,Riverdale and Fieldston (CD8),4,the_bronx,9.62,bueno
1122,2014-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,10.15,bueno
1123,2015-01-01,209,Parkchester and Soundview (CD9),4,the_bronx,8.99,bueno
1124,2015-06-01,209,Parkchester and Soundview (CD9),4,the_bronx,9.76,bueno
1125,2014-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,9.95,bueno
1126,2015-01-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,8.96,bueno
1127,2015-06-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,9.7,bueno
1128,2014-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,9.89,bueno
1129,2015-01-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,8.91,bueno
1130,2015-06-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,9.59,bueno
1131,2014-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,9.9,bueno
1132,2015-01-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,9.08,bueno
1133,2015-06-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,9.65,bueno
1134,2014-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,10.09,bueno
1135,2015-01-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.56,bueno
1136,2015-06-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,11.08,bueno
1137,2014-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.91,bueno
1138,2015-01-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,9.83,bueno
1139,2015-06-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,10.25,bueno
1140,2014-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,10.03,bueno
1141,2015-01-01,303,Bedford Stuyvesant (CD3),2,brooklyn,9.03,bueno
1142,2015-06-01,303,Bedford Stuyvesant (CD3),2,brooklyn,9.59,bueno
1143,2014-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,9.31,bueno
1144,2015-01-01,304,Bushwick (CD4),2,brooklyn,8.98,bueno
1145,2015-06-01,304,Bushwick (CD4),2,brooklyn,9.64,bueno
1146,2014-12-01,304,Bushwick (CD4),2,brooklyn,9.37,bueno
1147,2015-01-01,305,East New York and Starrett City (CD5),2,brooklyn,8.66,bueno
1148,2015-06-01,305,East New York and Starrett City (CD5),2,brooklyn,9.48,bueno
1149,2014-12-01,305,East New York and Starrett City (CD5),2,brooklyn,9.05,bueno
1150,2015-01-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,9.91,bueno
1151,2015-06-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,10.3,bueno
1152,2014-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,10.03,bueno
1153,2015-01-01,307,Sunset Park (CD7),2,brooklyn,9.56,bueno
1154,2015-06-01,307,Sunset Park (CD7),2,brooklyn,10.08,bueno
1155,2015-01-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,8.91,bueno
1156,2015-06-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,9.48,bueno
1157,2014-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,9.15,bueno
1158,2015-01-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,8.7,bueno
1159,2015-06-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,9.31,bueno
1160,2014-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,8.94,bueno
1161,2015-01-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.42,bueno
1162,2015-06-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,9.15,bueno
1163,2014-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.74,bueno
1164,2015-01-01,311,Bensonhurst (CD11),2,brooklyn,8.02,bueno
1165,2015-06-01,311,Bensonhurst (CD11),2,brooklyn,8.89,bueno
1166,2014-12-01,311,Bensonhurst (CD11),2,brooklyn,8.37,bueno
1167,2015-01-01,312,Borough Park (CD12),2,brooklyn,8.49,bueno
1168,2015-06-01,312,Borough Park (CD12),2,brooklyn,9.19,bueno
1169,2014-12-01,312,Borough Park (CD12),2,brooklyn,8.73,bueno
1170,2015-01-01,313,Coney Island (CD13),2,brooklyn,7.62,bueno
1171,2015-06-01,313,Coney Island (CD13),2,brooklyn,8.69,bueno
1172,2014-12-01,313,Coney Island (CD13),2,brooklyn,8.04,bueno
1173,2015-01-01,314,Flatbush and Midwood (CD14),2,brooklyn,8.42,bueno
1174,2015-06-01,314,Flatbush and Midwood (CD14),2,brooklyn,9.16,bueno
1175,2014-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,8.68,bueno
1176,2015-01-01,315,Sheepshead Bay (CD15),2,brooklyn,7.76,bueno
1177,2015-06-01,315,Sheepshead Bay (CD15),2,brooklyn,8.77,bueno
1178,2014-12-01,315,Sheepshead Bay (CD15),2,brooklyn,8.12,bueno
1179,2015-01-01,316,Brownsville (CD16),2,brooklyn,8.88,bueno
1180,2015-06-01,316,Brownsville (CD16),2,brooklyn,9.6,bueno
1181,2014-12-01,316,Brownsville (CD16),2,brooklyn,9.21,bueno
1182,2015-01-01,317,East Flatbush (CD17),2,brooklyn,8.73,bueno
1183,2015-06-01,317,East Flatbush (CD17),2,brooklyn,9.44,bueno
1184,2014-12-01,317,East Flatbush (CD17),2,brooklyn,8.98,bueno
1185,2015-01-01,318,Flatlands and Canarsie (CD18),2,brooklyn,8.06,bueno
1186,2015-06-01,318,Flatlands and Canarsie (CD18),2,brooklyn,8.94,bueno
1187,2014-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,8.35,bueno
1188,2015-01-01,401,Long Island City and Astoria (CD1),3,queens,8.99,bueno
1189,2015-06-01,401,Long Island City and Astoria (CD1),3,queens,9.72,bueno
1190,2014-12-01,401,Long Island City and Astoria (CD1),3,queens,9.74,bueno
1191,2015-01-01,402,Woodside and Sunnyside (CD2),3,queens,10.31,bueno
1192,2015-06-01,402,Woodside and Sunnyside (CD2),3,queens,10.99,bueno
1193,2014-12-01,402,Woodside and Sunnyside (CD2),3,queens,10.9,bueno
1194,2015-01-01,403,Jackson Heights (CD3),3,queens,8.34,bueno
1195,2015-06-01,403,Jackson Heights (CD3),3,queens,9.21,bueno
1196,2014-12-01,403,Jackson Heights (CD3),3,queens,9.15,bueno
1197,2015-01-01,404,Elmhurst and Corona (CD4),3,queens,8.7,bueno
1198,2015-06-01,404,Elmhurst and Corona (CD4),3,queens,9.58,bueno
1199,2014-12-01,404,Elmhurst and Corona (CD4),3,queens,9.46,bueno
1200,2015-01-01,405,Ridgewood and Maspeth (CD5),3,queens,8.91,bueno
1201,2015-06-01,405,Ridgewood and Maspeth (CD5),3,queens,9.68,bueno
1202,2014-12-01,405,Ridgewood and Maspeth (CD5),3,queens,9.45,bueno
1203,2015-01-01,406,Rego Park and Forest Hills (CD6),3,queens,8.48,bueno
1204,2015-06-01,406,Rego Park and Forest Hills (CD6),3,queens,9.39,bueno
1205,2014-12-01,406,Rego Park and Forest Hills (CD6),3,queens,9.17,bueno
1206,2015-01-01,407,Flushing and Whitestone (CD7),3,queens,8.48,bueno
1207,2015-06-01,407,Flushing and Whitestone (CD7),3,queens,9.36,bueno
1208,2014-12-01,407,Flushing and Whitestone (CD7),3,queens,9.27,bueno
1209,2015-01-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,8.18,bueno
1210,2015-06-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,9.06,bueno
1211,2014-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,8.76,bueno
1212,2015-01-01,409,Kew Gardens and Woodhaven (CD9),3,queens,8.29,bueno
1213,2015-06-01,409,Kew Gardens and Woodhaven (CD9),3,queens,9.17,bueno
1214,2014-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,8.82,bueno
1215,2015-01-01,410,South Ozone Park and Howard Beach (CD10),3,queens,7.89,bueno
1216,2015-06-01,410,South Ozone Park and Howard Beach (CD10),3,queens,8.78,bueno
1217,2014-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,8.3,bueno
1218,2015-01-01,411,Bayside and Little Neck (CD11),3,queens,8.22,bueno
1219,2015-06-01,411,Bayside and Little Neck (CD11),3,queens,9.05,bueno
1220,2014-12-01,411,Bayside and Little Neck (CD11),3,queens,8.8,bueno
1221,2015-01-01,412,Jamaica and Hollis (CD12),3,queens,8.21,bueno
1222,2015-06-01,412,Jamaica and Hollis (CD12),3,queens,9.08,bueno
1223,2014-12-01,412,Jamaica and Hollis (CD12),3,queens,8.6,bueno
1224,2015-01-01,413,Queens Village (CD13),3,queens,7.91,bueno
1225,2015-06-01,413,Queens Village (CD13),3,queens,8.76,bueno
1226,2014-12-01,413,Queens Village (CD13),3,queens,8.23,bueno
1227,2015-01-01,414,Rockaway and Broad Channel (CD14),3,queens,7.15,bueno
1228,2015-06-01,414,Rockaway and Broad Channel (CD14),3,queens,8.28,bueno
1229,2014-12-01,414,Rockaway and Broad Channel (CD14),3,queens,7.39,bueno
1230,2015-01-01,501,St. George and Stapleton (CD1),5,staten_island,8.15,bueno
1231,2015-06-01,501,St. George and Stapleton (CD1),5,staten_island,8.91,bueno
1232,2014-12-01,501,St. George and Stapleton (CD1),5,staten_island,8.72,bueno
1233,2015-01-01,502,South Beach and Willowbrook (CD2),5,staten_island,7.8,bueno
1234,2015-06-01,502,South Beach and Willowbrook (CD2),5,staten_island,8.77,bueno
1235,2014-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,8.51,bueno
1236,2015-01-01,503,Tottenville and Great Kills (CD3),5,staten_island,7.29,bueno
1237,2015-06-01,503,Tottenville and Great Kills (CD3),5,staten_island,8.44,bueno
1238,2014-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,8.06,bueno
1239,2015-12-01,101,Financial District (CD1),1,manhattan,10.29,bueno
1240,2016-05-31,101,Financial District (CD1),1,manhattan,9.83,bueno
1241,2015-12-31,101,Financial District (CD1),1,manhattan,9.56,bueno
1242,2015-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,10.17,bueno
1243,2016-05-31,102,Greenwich Village and Soho (CD2),1,manhattan,9.86,bueno
1244,2015-12-31,102,Greenwich Village and Soho (CD2),1,manhattan,9.53,bueno
1245,2015-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,9.65,bueno
1246,2016-05-31,103,Lower East Side and Chinatown (CD3),1,manhattan,9.19,bueno
1247,2015-12-31,103,Lower East Side and Chinatown (CD3),1,manhattan,8.9,bueno
1248,2015-12-01,104,Clinton and Chelsea (CD4),1,manhattan,10.21,bueno
1249,2016-05-31,104,Clinton and Chelsea (CD4),1,manhattan,10.21,bueno
1250,2015-12-31,104,Clinton and Chelsea (CD4),1,manhattan,9.76,bueno
1251,2015-12-01,105,Midtown (CD5),1,manhattan,11.48,bueno
1252,2016-05-31,105,Midtown (CD5),1,manhattan,11.74,bueno
1253,2015-12-31,105,Midtown (CD5),1,manhattan,11.34,bueno
1254,2015-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,10.55,bueno
1255,2016-05-31,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,10.61,bueno
1256,2015-12-31,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,10.21,bueno
1257,2015-12-01,107,Upper West Side (CD7),1,manhattan,8.85,bueno
1258,2016-05-31,107,Upper West Side (CD7),1,manhattan,9.12,bueno
1259,2015-12-31,107,Upper West Side (CD7),1,manhattan,8.49,bueno
1260,2015-12-01,108,Upper East Side (CD8),1,manhattan,9.34,bueno
1261,2016-05-31,108,Upper East Side (CD8),1,manhattan,9.68,bueno
1262,2015-12-31,108,Upper East Side (CD8),1,manhattan,9.1,bueno
1263,2015-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,8.51,bueno
1264,2016-05-31,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,8.71,bueno
1265,2015-12-31,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,8.01,bueno
1266,2015-12-01,110,Central Harlem (CD10),1,manhattan,8.35,bueno
1267,2016-05-31,110,Central Harlem (CD10),1,manhattan,8.6,bueno
1268,2015-12-31,110,Central Harlem (CD10),1,manhattan,7.89,bueno
1269,2015-12-01,111,East Harlem (CD11),1,manhattan,8.57,bueno
1270,2016-05-31,111,East Harlem (CD11),1,manhattan,8.88,bueno
1271,2015-12-31,111,East Harlem (CD11),1,manhattan,8.17,bueno
1272,2015-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,8.52,bueno
1273,2016-05-31,112,Washington Heights and Inwood (CD12),1,manhattan,8.42,bueno
1274,2015-12-31,112,Washington Heights and Inwood (CD12),1,manhattan,7.79,bueno
1275,2015-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,9.03,bueno
1276,2016-05-31,201,Mott Haven and Melrose (CD1),4,the_bronx,9.28,bueno
1277,2015-12-31,201,Mott Haven and Melrose (CD1),4,the_bronx,8.55,bueno
1278,2015-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,8.99,bueno
1279,2016-05-31,202,Hunts Point and Longwood (CD2),4,the_bronx,9.19,bueno
1280,2015-12-31,202,Hunts Point and Longwood (CD2),4,the_bronx,8.49,bueno
1281,2015-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,8.42,bueno
1282,2016-05-31,203,Morrisania and Crotona (CD3),4,the_bronx,8.52,bueno
1283,2015-12-31,203,Morrisania and Crotona (CD3),4,the_bronx,7.85,bueno
1284,2015-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,8.83,bueno
1285,2016-05-31,204,Highbridge and Concourse (CD4),4,the_bronx,8.94,bueno
1286,2015-12-31,204,Highbridge and Concourse (CD4),4,the_bronx,8.25,bueno
1287,2015-12-01,205,Fordham and University Heights (CD5),4,the_bronx,9.01,bueno
1288,2016-05-31,205,Fordham and University Heights (CD5),4,the_bronx,8.95,bueno
1289,2015-12-31,205,Fordham and University Heights (CD5),4,the_bronx,8.34,bueno
1290,2015-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,8.61,bueno
1291,2016-05-31,206,Belmont and East Tremont (CD6),4,the_bronx,8.55,bueno
1292,2015-12-31,206,Belmont and East Tremont (CD6),4,the_bronx,7.96,bueno
1293,2015-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,8.52,bueno
1294,2016-05-31,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,8.28,bueno
1295,2015-12-31,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,7.78,bueno
1296,2015-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,8.4,bueno
1297,2016-05-31,208,Riverdale and Fieldston (CD8),4,the_bronx,7.94,bueno
1298,2015-12-31,208,Riverdale and Fieldston (CD8),4,the_bronx,7.49,bueno
1299,2015-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,8.14,bueno
1300,2016-05-31,209,Parkchester and Soundview (CD9),4,the_bronx,8.23,bueno
1301,2015-12-31,209,Parkchester and Soundview (CD9),4,the_bronx,7.6,bueno
1302,2015-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,8.1,bueno
1303,2016-05-31,210,Throgs Neck and Co-op City (CD10),4,the_bronx,8.01,bueno
1304,2015-12-31,210,Throgs Neck and Co-op City (CD10),4,the_bronx,7.51,bueno
1305,2015-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,8.07,bueno
1306,2016-05-31,211,Morris Park and Bronxdale (CD11),4,the_bronx,7.9,bueno
1307,2015-12-31,211,Morris Park and Bronxdale (CD11),4,the_bronx,7.4,bueno
1308,2015-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,8.27,bueno
1309,2016-05-31,212,Williamsbridge and Baychester (CD12),4,the_bronx,7.84,bueno
1310,2015-12-31,212,Williamsbridge and Baychester (CD12),4,the_bronx,7.46,bueno
1311,2015-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.28,bueno
1312,2016-05-31,301,Greenpoint and Williamsburg (CD1),2,brooklyn,9.88,bueno
1313,2015-12-31,301,Greenpoint and Williamsburg (CD1),2,brooklyn,9.55,bueno
1314,2015-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,9.76,bueno
1315,2016-05-31,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,9.07,bueno
1316,2015-12-31,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,8.83,bueno
1317,2015-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,8.93,bueno
1318,2016-05-31,303,Bedford Stuyvesant (CD3),2,brooklyn,8.38,bueno
1319,2015-12-31,303,Bedford Stuyvesant (CD3),2,brooklyn,8.09,bueno
1320,2015-12-01,304,Bushwick (CD4),2,brooklyn,8.8,bueno
1321,2016-05-31,304,Bushwick (CD4),2,brooklyn,8.42,bueno
1322,2015-12-31,304,Bushwick (CD4),2,brooklyn,8.07,bueno
1323,2015-12-01,305,East New York and Starrett City (CD5),2,brooklyn,8.33,bueno
1324,2016-05-31,305,East New York and Starrett City (CD5),2,brooklyn,8.22,bueno
1325,2015-12-31,305,East New York and Starrett City (CD5),2,brooklyn,7.73,bueno
1326,2015-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,9.89,bueno
1327,2016-05-31,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,9.18,bueno
1328,2015-12-31,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,8.86,bueno
1329,2015-12-01,307,Sunset Park (CD7),2,brooklyn,9.47,bueno
1330,2016-05-31,307,Sunset Park (CD7),2,brooklyn,9.0,bueno
1331,2015-12-31,307,Sunset Park (CD7),2,brooklyn,8.52,bueno
1332,2015-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,8.84,bueno
1333,2016-05-31,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,8.28,bueno
