license_class,trips_per_day,farebox_per_day,unique_drivers,unique_vehicles,vehicles_per_day,avg_days_vehicles_on_road,avg_hours_per_day_per_vehicle,avg_days_drivers_on_road,avg_hours_per_day_per_driver,avg_minutes_per_trip,percent_of_trips_paid_with_credit_card,trips_per_day_shared,date,month_year1,trips_per_month,month_date,farebox_per_month,week,trips_per_week,year,farebox_per_week,total_trips_per_day,shared_trips_per_day_percent,farebox_per_trip,farebox_per_vehicle,trips_per_month_on_road,farebox_per_month_on_road,daily_farebox_per_trip,daily_farebox_per_vehicle,drivers_vehicles_ratio,monthly_farebox_per_vehicle_on_road,monthly_farebox_per_trip_on_road,monthly_trips_per_vehicle_on_road
FHV - Lux Limo,1126,0,1378,1320,522,12.3,2.1,11.8,2.1,70.0,0.0,0,2021-10,2021-10,34906,2021-10-28,0,43,7882,2021,0,1126,0.0,0.0,0.0,13849.800000000001,0.0,0.0,0.0,1.043939393939394,0.0,0.0,10.492272727272729
FHV - Lux Limo,1347,0,1511,1432,591,12.4,2.3,12.2,2.2,67.0,0.0,0,2021-11,2021-11,40410,2021-11-28,0,47,9429,2021,0,1347,0.0,0.0,0.0,16702.8,0.0,0.0,0.0,1.0551675977653632,0.0,0.0,11.663966480446927
FHV - Lux Limo,1081,0,1493,1425,503,10.9,2.1,10.7,2.1,66.0,0.0,0,2021-12,2021-12,33511,2021-12-28,0,52,7567,2021,0,1081,0.0,0.0,0.0,11782.9,0.0,0.0,0.0,1.047719298245614,0.0,0.0,8.268701754385965
FHV - Lux Limo,763,0,1243,1206,407,10.5,1.9,10.5,1.8,61.0,0.0,0,2022-01,2022-01,23653,2022-01-28,0,04,5341,2022,0,763,0.0,0.0,0.0,8011.5,0.0,0.0,0.0,1.0306799336650083,0.0,0.0,6.643034825870647
FHV - Lux Limo,1267,0,1473,1416,597,11.8,2.1,11.6,2.1,64.0,0.0,0,2022-02,2022-02,35476,2022-02-28,0,09,8869,2022,0,1267,0.0,0.0,0.0,14950.6,0.0,0.0,0.0,1.0402542372881356,0.0,0.0,10.558333333333334
FHV - Lux Limo,1405,0,1501,1445,627,13.5,2.2,13.4,2.2,65.0,0.0,0,2022-03,2022-03,43555,2022-03-28,0,13,9835,2022,0,1405,0.0,0.0,0.0,18967.5,0.0,0.0,0.0,1.0387543252595155,0.0,0.0,13.126297577854672
FHV - Lux Limo,1413,0,1572,1514,623,12.3,2.2,12.3,2.2,67.0,0.0,0,2022-04,2022-04,42390,2022-04-28,0,17,9891,2022,0,1413,0.0,0.0,0.0,17379.9,0.0,0.0,0.0,1.0383091149273447,0.0,0.0,11.479458388375166
FHV - Lux Limo,1221,0,1539,1495,557,11.6,2.2,11.5,2.1,69.0,0.0,0,2022-05,2022-05,37851,2022-05-28,0,21,8547,2022,0,1221,0.0,0.0,0.0,14163.6,0.0,0.0,0.0,1.0294314381270904,0.0,0.0,9.473979933110368
FHV - Lux Limo,1155,0,1479,1382,534,11.6,2.1,11.2,2.1,70.0,0.0,0,2022-06,2022-06,34650,2022-06-28,0,26,8085,2022,0,1155,0.0,0.0,0.0,13398.0,0.0,0.0,0.0,1.0701881331403762,0.0,0.0,9.69464544138929
FHV - Lux Limo,981,0,1523,1476,502,10.6,1.9,10.3,1.9,70.0,0.0,0,2022-07,2022-07,30411,2022-07-28,0,30,6867,2022,0,981,0.0,0.0,0.0,10398.6,0.0,0.0,0.0,1.0318428184281843,0.0,0.0,7.045121951219512
FHV - Lux Limo,976,0,1351,1290,486,11.7,2.0,11.5,1.9,69.0,0.0,0,2022-08,2022-08,30256,2022-08-28,0,34,6832,2022,0,976,0.0,0.0,0.0,11419.199999999999,0.0,0.0,0.0,1.0472868217054263,0.0,0.0,8.852093023255813
FHV - Lux Limo,1283,0,1651,1582,590,11.2,2.2,11.0,2.1,72.0,0.0,0,2022-09,2022-09,38490,2022-09-28,0,39,8981,2022,0,1283,0.0,0.0,0.0,14369.599999999999,0.0,0.0,0.0,1.0436156763590392,0.0,0.0,9.083185840707964
FHV - Lux Limo,1381,0,1672,1593,624,12.1,2.2,11.9,2.1,69.0,0.0,0,2022-10,2022-10,42811,2022-10-28,0,43,9667,2022,0,1381,0.0,0.0,0.0,16710.1,0.0,0.0,0.0,1.0495919648462022,0.0,0.0,10.489704959196484
FHV - Lux Limo,1035,0,1210,1160,464,12.0,2.2,11.8,2.2,67.0,0.0,0,2022-11,2022-11,31050,2022-11-28,0,48,7245,2022,0,1035,0.0,0.0,0.0,12420.0,0.0,0.0,0.0,1.043103448275862,0.0,0.0,10.706896551724139
FHV - Lux Limo,1068,0,1654,1604,521,10.1,2.0,10.0,2.0,67.0,0.0,0,2022-12,2022-12,33108,2022-12-28,0,52,7476,2022,0,1068,0.0,0.0,0.0,10786.8,0.0,0.0,0.0,1.0311720698254363,0.0,0.0,6.724937655860349
FHV - Lux Limo,1060,0,1501,1468,532,11.3,2.0,11.3,1.9,63.0,0.0,0,2023-01,2023-01,32860,2023-01-28,0,04,7420,2023,0,1060,0.0,0.0,0.0,11978.0,0.0,0.0,0.0,1.0224795640326976,0.0,0.0,8.159400544959128
Green,283,4028,129,114,33,7.3,5.4,6.8,5.1,11.4,0.3,0,2013-08,2013-08,8773,2013-08-28,124868,34,1981,2013,28196,283,0.0,14.23321554770318,1095.3333333333333,2065.9,29404.399999999998,14.23321554770318,122.06060606060606,1.131578947368421,257.93333333333334,14.233215547703178,18.121929824561406
Green,1632,23087,478,445,159,10.7,6.3,10.2,6.2,12.7,0.34,0,2013-09,2013-09,48960,2013-09-28,692610,38,11424,2013,161609,1632,0.0,14.146446078431373,1556.426966292135,17462.399999999998,247030.9,14.146446078431373,145.2012578616352,1.0741573033707865,555.1256179775281,14.146446078431374,39.24134831460674
Green,5477,74128,1261,1128,500,13.7,6.6,12.8,6.3,12.4,0.33,0,2013-10,2013-10,169787,2013-10-28,2297968,43,38339,2013,518896,5477,0.0,13.534416651451524,2037.2056737588653,75034.9,1015553.6,13.534416651451524,148.256,1.1179078014184398,900.3134751773049,13.534416651451526,66.52030141843971
Green,12692,168976,2160,1754,1044,17.9,7.1,15.5,6.6,12.3,0.34,0,2013-11,2013-11,380760,2013-11-28,5069280,47,88844,2013,1182832,12692,0.0,13.313583359596596,2890.1254275940705,227186.8,3024670.4,13.313583359596596,161.8544061302682,1.2314709236031927,1724.441505131129,13.313583359596597,129.5249714937286
Green,19435,257398,3317,2736,1707,19.3,6.8,16.9,6.4,12.3,0.32,0,2013-12,2013-12,602485,2013-12-28,7979338,51,136045,2013,1801786,19435,0.0,13.244044250064317,2916.4247076023394,375095.5,4967781.4,13.244044250064317,150.78968951376683,1.2123538011695907,1815.709576023392,13.244044250064318,137.09630847953215
Green,25923,331334,4564,3818,2409,19.6,6.5,17.2,6.1,11.9,0.35,0,2014-01,2014-01,803613,2014-01-28,10271354,04,181461,2014,2319338,25923,0.0,12.781468194267639,2690.2446306967,508090.80000000005,6494146.4,12.781468194267639,137.54005811540057,1.1953902566788894,1700.9288632792038,12.781468194267639,133.07773703509693
Green,35895,465192,5085,4207,3065,20.4,6.8,17.8,6.5,12.6,0.35,0,2014-02,2014-02,1005060,2014-02-28,13025376,08,251265,2014,3256344,35895,0.0,12.959799414960301,3096.1198003327786,732258.0,9489916.799999999,12.959799414960301,151.77553017944535,1.2086997860708344,2255.7444259567387,12.9597994149603,174.05704777751367
Green,41718,543542,5620,4566,3547,24.1,6.9,20.7,6.5,12.2,0.37,0,2014-03,2014-03,1293258,2014-03-28,16849802,12,292026,2014,3804794,41718,0.0,13.028956325806606,3690.276390713973,1005403.8,13099362.200000001,13.028956325806606,153.23992106005073,1.2308366184844504,2868.892290845379,13.028956325806607,220.1935611038108
Green,43625,580228,5894,4811,3799,23.7,6.8,20.4,6.4,12.5,0.39,0,2014-04,2014-04,1308750,2014-04-28,17406840,17,305375,2014,4061596,43625,0.0,13.300355300859598,3618.133444190397,1033912.5,13751403.6,13.300355300859598,152.73177151882075,1.2251091249220536,2858.3254209104134,13.300355300859598,214.9059447100395
Green,45853,636698,6136,4957,3998,25.0,6.9,21.3,6.5,13.4,0.41,0,2014-05,2014-05,1421443,2014-05-28,19737638,21,320971,2014,4456886,45853,0.0,13.88563452772992,3981.7708291305225,1146325.0,15917450.0,13.88563452772992,159.25412706353177,1.237845471051039,3211.1055073633247,13.88563452772992,231.2537825297559
Green,44590,616892,6158,5069,4040,23.9,6.7,20.7,6.4,13.2,0.41,0,2014-06,2014-06,1337700,2014-06-28,18506760,25,312130,2014,4318244,44590,0.0,13.834761157210137,3650.968632866443,1065701.0,14743718.799999999,13.834761157210137,152.6960396039604,1.2148352732294339,2908.605010850266,13.834761157210135,210.23890313671336
Green,41094,560319,6180,5130,3958,23.9,6.4,20.8,6.1,12.7,0.42,0,2014-07,2014-07,1273914,2014-07-28,17369889,30,287658,2014,3922233,41094,0.0,13.635056212585779,3385.943274853801,982146.6,13391624.1,13.635056212585779,141.56619504800403,1.2046783625730995,2610.4530409356726,13.635056212585779,191.4515789473684
Green,43381,595477,6249,5136,3989,24.1,6.7,20.7,6.4,12.8,0.42,0,2014-08,2014-08,1344811,2014-08-28,18459787,34,303667,2014,4168339,43381,0.0,13.726677577741407,3594.1952881619936,1045482.1000000001,14350995.700000001,13.726677577741407,149.27976936575584,1.2167056074766356,2794.1969820872278,13.726677577741407,203.55959890965732
Green,45394,623638,6311,5202,4153,23.9,6.7,20.6,6.4,13.2,0.44,0,2014-09,2014-09,1361820,2014-09-28,18709140,38,317758,2014,4365466,45394,0.0,13.738335462836499,3596.5282583621683,1084916.5999999999,14904948.2,13.738335462836499,150.16566337587287,1.213187235678585,2865.2341791618605,13.738335462836499,208.55759323337176
Green,48100,649348,6488,5347,4280,24.8,6.8,21.3,6.5,13.1,0.45,0,2014-10,2014-10,1491100,2014-10-28,20129788,43,336700,2014,4545436,48100,0.0,13.49995841995842,3764.6882363942395,1192880.0,16103830.4,13.49995841995842,151.71682242990653,1.2133906863661867,3011.750589115392,13.49995841995842,223.09332335889283
Green,51600,684927,6622,5558,4499,24.3,6.9,21.3,6.6,13.0,0.45,0,2014-11,2014-11,1548000,2014-11-28,20547810,47,361200,2014,4794489,51600,0.0,13.273779069767443,3696.9791291831593,1253880.0,16643726.1,13.273779069767443,152.2398310735719,1.1914357682619647,2994.553094638359,13.273779069767441,225.5991363799928
Green,53078,701885,6933,5812,4651,24.8,6.8,21.7,6.5,12.9,0.44,0,2014-12,2014-12,1645418,2014-12-28,21758435,51,371546,2014,4913195,53078,0.0,13.223651983872792,3743.7087061252582,1316334.4000000001,17406748.0,13.223651983872792,150.91055686949042,1.19287680660702,2994.9669649002067,13.22365198387279,226.48561596696493
Green,48659,673523,6919,5897,4498,23.6,6.6,21.0,6.3,12.1,0.45,0,2015-01,2015-01,1508429,2015-01-28,20879213,04,340613,2015,4714661,48659,0.0,13.841694239503484,3540.6499915211125,1148352.4000000001,15895142.8,13.841694239503484,149.7383281458426,1.1733084619297949,2695.4625741902664,13.841694239503482,194.73501780566392
Green,56242,798649,6880,5984,4723,22.1,6.9,20.0,6.6,12.9,0.45,0,2015-02,2015-02,1574776,2015-02-28,22362172,08,393694,2015,5590543,56242,0.0,14.200224031862309,3736.9939839572194,1242948.2000000002,17650142.900000002,14.200224031862309,169.09781918272284,1.1497326203208555,2949.5559659090914,14.200224031862309,207.71193181818185
Green,55567,793672,7254,6221,4835,24.1,6.7,21.5,6.5,13.0,0.45,0,2015-03,2015-03,1722577,2015-03-28,24603832,12,388969,2015,5555704,55567,0.0,14.283153670343909,3954.964153673043,1339164.7000000002,19127495.200000003,14.283153670343909,164.15139607032057,1.1660504742002893,3074.665680758721,14.283153670343909,215.26518244655202
Green,55473,805698,7388,6378,5032,23.7,6.7,21.2,6.4,13.0,0.46,0,2015-04,2015-04,1664190,2015-04-28,24170940,17,388311,2015,5639886,55473,0.0,14.524146882267049,3789.736594543744,1314710.0999999999,19095042.599999998,14.524146882267049,160.11486486486487,1.158356851677642,2993.8919096895575,14.524146882267049,206.13203198494824
Green,57637,862099,7513,6508,5177,24.7,6.8,22.2,6.5,13.6,0.46,0,2015-05,2015-05,1786747,2015-05-28,26725069,21,403459,2015,6034693,57637,0.0,14.957388483092458,4106.494929317762,1423633.9,21293845.3,14.957388483092458,166.52482132509175,1.1544253226797787,3271.9491856177015,14.95738848309246,218.75136754763366
Green,54628,801215,7483,6539,5196,23.8,6.5,21.6,6.3,13.3,0.45,0,2015-06,2015-06,1638840,2015-06-28,24036450,25,382396,2015,5608505,54628,0.0,14.666745991066852,3675.8602232757303,1300146.4000000001,19068917.0,14.666745991066852,154.19842186297151,1.1443645817403272,2916.182443798746,14.66674599106685,198.82954580211043
Green,49730,681299,7321,6473,4981,23.9,6.3,21.7,6.1,13.0,0.45,0,2015-07,2015-07,1541630,2015-07-28,21120269,30,348110,2015,4769093,49730,0.0,13.699959782827268,3262.8254287038467,1188547.0,16283046.1,13.699959782827268,136.77956233688013,1.13100571605129,2515.5331530974818,13.699959782827268,183.61609763633555
Green,49429,678711,7215,6404,4911,23.8,6.4,21.8,6.2,12.8,0.46,0,2015-08,2015-08,1532299,2015-08-28,21040041,34,346003,2015,4750977,49429,0.0,13.731028343684882,3285.452998126171,1176410.2,16153321.8,13.731028343684882,138.20219914477704,1.1266396002498438,2522.3800437226732,13.731028343684882,183.69928169893817
Green,49830,687469,7181,6403,4932,23.1,6.4,21.2,6.2,13.2,0.47,0,2015-09,2015-09,1494900,2015-09-28,20624070,39,348810,2015,4812283,49830,0.0,13.796287377082079,3221.001093237545,1151073.0,15880533.9,13.796287377082079,139.38949716139498,1.1215055442761206,2480.1708417929094,13.796287377082079,179.77088864594722
Green,52598,716779,7157,6396,5083,24.6,6.5,22.7,6.3,13.3,0.48,0,2015-10,2015-10,1630538,2015-10-28,22220149,43,368186,2015,5017453,52598,0.0,13.627495342028213,3474.069574734209,1293910.8,17632763.400000002,13.627495342028213,141.01495180011804,1.118980612883052,2756.842307692308,13.627495342028215,202.3
Green,50999,685908,7132,6342,5036,23.8,6.4,21.8,6.2,12.9,0.49,0,2015-11,2015-11,1529970,2015-11-28,20577240,47,356993,2015,4801356,50999,0.0,13.449440185101668,3244.597918637654,1213776.2,16324610.4,13.449440185101668,136.20095313741064,1.1245663828445285,2574.0476821192055,13.44944018510167,191.3869757174393
Green,51880,700319,7120,6342,5030,24.6,6.4,22.5,6.3,12.9,0.48,0,2015-12,2015-12,1608280,2015-12-28,21709889,52,363160,2015,4902233,51880,0.0,13.498824209714726,3423.1928413749606,1276248.0,17227847.400000002,13.498824209714726,139.22842942345923,1.1226742352570167,2716.4691579943237,13.498824209714728,201.23746452223273
Green,46621,613966,6994,6253,4648,23.0,6.3,21.2,6.1,12.5,0.49,0,2016-01,2016-01,1445251,2016-01-28,19032946,04,326347,2016,4297762,46621,0.0,13.16930138778662,3043.8103310411,1072283.0,14121218.0,13.16930138778662,132.09251290877796,1.1185031185031185,2258.310890772429,13.16930138778662,171.48296817527586
Green,52093,676135,6871,6165,4843,22.8,6.5,21.1,6.3,12.3,0.5,0,2016-02,2016-02,1510697,2016-02-28,19607915,08,364651,2016,4732945,52093,0.0,12.97938302651028,3180.521492295215,1187720.4000000001,15415878.0,12.97938302651028,139.61077844311376,1.1145174371451743,2500.5479318734792,12.979383026510279,192.6553771289538
Green,50850,673269,6816,6043,4768,24.5,6.5,22.3,6.3,12.6,0.5,0,2016-03,2016-03,1576350,2016-03-28,20871339,13,355950,2016,4712883,50850,0.0,13.240294985250738,3453.80423630647,1245825.0,16495090.5,13.240294985250738,141.2057466442953,1.127916597716366,2729.61947708092,13.240294985250738,206.1600198576866
Green,51458,692778,6770,6021,4789,23.9,6.6,21.9,6.4,13.0,0.51,0,2016-04,2016-04,1543740,2016-04-28,20783340,17,360206,2016,4849446,51458,0.0,13.462979517276226,3451.808669656203,1229846.2,16557394.2,13.462979517276226,144.66026310294424,1.1243979405414384,2749.9409068261084,13.462979517276224,204.2594585617007
Green,49573,681032,6672,6008,4730,24.4,6.5,22.6,6.3,13.5,0.5,0,2016-05,2016-05,1536763,2016-05-28,21111992,21,347011,2016,4767224,49573,0.0,13.737962197163778,3513.9800266311586,1209581.2,16617180.799999999,13.737962197163778,143.9813953488372,1.1105193075898803,2765.842343541944,13.737962197163778,201.3284287616511
Green,46817,645016,6582,5959,4711,23.7,6.2,22.1,6.1,13.5,0.49,0,2016-06,2016-06,1404510,2016-06-28,19350480,26,327719,2016,4515112,46817,0.0,13.777388555439263,3247.2696761201546,1109562.9,15286879.2,13.777388555439263,136.91700275949904,1.1045477429098842,2565.343044134922,13.777388555439265,186.19951334116462
Green,42979,589602,6471,5868,4408,23.3,6.2,21.7,6.0,13.0,0.5,0,2016-07,2016-07,1332349,2016-07-28,18277662,30,300853,2016,4127214,42979,0.0,13.7183740896717,3114.8026584867075,1001410.7000000001,13737726.6,13.7183740896717,133.75725952813067,1.102760736196319,2341.1258691206544,13.718374089671698,170.65622017723246
Green,40241,547786,6359,5774,4329,23.2,6.0,21.7,5.9,12.9,0.49,0,2016-08,2016-08,1247471,2016-08-28,16981366,34,281687,2016,3834502,40241,0.0,13.612633880867772,2941.0055420852095,933591.2,12708635.2,13.612633880867772,126.53869253869254,1.1013162452372705,2201.010599237963,13.612633880867772,161.6888119154832
Green,38741,529544,6341,5690,4272,22.5,5.8,20.7,5.7,13.4,0.49,0,2016-09,2016-09,1162230,2016-09-28,15886320,39,271187,2016,3706808,38741,0.0,13.66882630804574,2791.9718804920913,871672.5,11914740.0,13.66882630804574,123.95692883895131,1.1144112478031634,2093.9789103690687,13.66882630804574,153.19376098418277
Green,40405,540913,6215,5604,4331,24.0,5.9,22.1,5.8,13.0,0.5,0,2016-10,2016-10,1252555,2016-10-28,16768303,43,282835,2016,3786391,40405,0.0,13.38727880212845,2992.202533904354,969720.0,12981912.0,13.38727880212845,124.89332717617178,1.1090292648108493,2316.543897216274,13.38727880212845,173.0406852248394
Green,38272,501128,6065,5513,4258,23.2,5.8,21.6,5.7,12.8,0.49,0,2016-11,2016-11,1148160,2016-11-28,15033840,48,267904,2016,3507896,38272,0.0,13.093854515050166,2726.979865771812,887910.4,11626169.6,13.093854515050166,117.69093471113199,1.100126972610194,2108.864429530201,13.093854515050166,161.05757300925086
Green,39488,508205,5935,5399,4166,23.9,6.0,22.4,5.8,12.4,0.48,0,2016-12,2016-12,1224128,2016-12-28,15754355,52,276416,2016,3557435,39488,0.0,12.869859197730957,2918.0135210224116,943763.2,12146099.5,12.869859197730957,121.98871819491119,1.0992776440081498,2249.6942952398595,12.869859197730957,174.8033339507316
Green,34497,431323,5751,5277,3918,23.0,5.7,21.7,5.5,11.8,0.49,0,2017-01,2017-01,1069407,2017-01-28,13371013,04,241479,2017,3019261,34497,0.0,12.503203177087864,2533.8285010422587,793431.0,9920429.0,12.503203177087864,110.08754466564574,1.0898237635019898,1879.9372749668373,12.503203177087864,150.3564525298465
Green,36509,461734,5533,5089,3895,21.4,5.9,20.2,5.8,12.1,0.5,0,2017-02,2017-02,1022252,2017-02-28,12928552,09,255563,2017,3232138,36509,0.0,12.647128105398668,2540.489683631362,781292.6,9881107.6,12.647128105398668,118.54531450577663,1.0872470033405384,1941.6599724896835,12.647128105398668,153.52576144625664
Green,37341,473888,5357,4923,3789,23.9,6.1,22.5,5.9,12.4,0.49,0,2017-03,2017-03,1157571,2017-03-28,14690528,13,261387,2017,3317216,37341,0.0,12.690822420395811,2984.060125939468,892449.8999999999,11325923.2,12.690822420395811,125.06941145420956,1.0881576274629292,2300.614097095267,12.690822420395811,181.28171846435097
Green,36024,465532,5337,4844,3803,23.6,6.0,22.0,5.8,12.5,0.5,0,2017-04,2017-04,1080720,2017-04-28,13965960,17,252168,2017,3258724,36024,0.0,12.922829224961138,2883.146160198183,850166.4,10986555.200000001,12.922829224961138,122.4117801735472,1.10177539223782,2268.0749793559044,12.922829224961138,175.50916597853015
Green,34174,449352,5302,4823,3740,24.0,5.8,22.4,5.7,13.1,0.5,0,2017-05,2017-05,1059394,2017-05-28,13929912,21,239218,2017,3145464,34174,0.0,13.14894364136478,2888.2255857350196,820176.0,10784448.0,13.14894364136478,120.1475935828877,1.0993157785610617,2236.045614762596,13.14894364136478,170.05515239477504
Green,32544,432850,5072,4686,3629,23.2,5.7,22.0,5.6,13.2,0.5,0,2017-06,2017-06,976320,2017-06-28,12985500,26,227808,2017,3029950,32544,0.0,13.30045476892822,2771.1267605633802,755020.7999999999,10042120.0,13.30045476892822,119.27528244695509,1.082373026034998,2143.0046948356808,13.30045476892822,161.1226632522407
Green,29503,391767,4969,4579,3463,23.4,5.7,22.2,5.5,12.6,0.5,0,2017-07,2017-07,914593,2017-07-28,12144777,30,206521,2017,2742369,29503,0.0,13.278886892858353,2652.2771347455778,690370.2,9167347.799999999,13.278886892858353,113.12936760034653,1.0851714348110941,2002.0414500982745,13.278886892858353,150.76877047390258
Green,27976,373385,4769,4384,3347,23.7,5.6,22.3,5.5,12.6,0.5,0,2017-08,2017-08,867256,2017-08-28,11574935,35,195832,2017,2613695,27976,0.0,13.346618530168715,2640.268020072993,663031.2,8849224.5,13.346618530168715,111.55811174185838,1.0878193430656935,2018.5274863138686,13.346618530168717,151.23886861313866
Green,29409,402289,4693,4320,3337,23.2,5.8,21.9,5.7,13.3,0.51,0,2017-09,2017-09,882270,2017-09-28,12068670,39,205863,2017,2816023,29409,0.0,13.679111836512632,2793.6736111111113,682288.7999999999,9333104.799999999,13.679111836512632,120.5540905004495,1.0863425925925927,2160.4409259259255,13.679111836512632,157.9372222222222
Green,29858,401160,4723,4287,3390,24.5,5.9,22.8,5.7,13.4,0.53,0,2017-10,2017-10,925598,2017-10-28,12435960,43,209006,2017,2808120,29858,0.0,13.435595150378457,2900.853743876837,731521.0,9828420.0,13.435595150378457,118.33628318584071,1.1017028224865875,2292.6102169349197,13.435595150378457,170.63704222066713
Green,29136,386722,4601,4199,3320,23.7,5.8,22.2,5.7,13.2,0.53,0,2017-11,2017-11,874080,2017-11-28,11601660,48,203952,2017,2707054,29136,0.0,13.272995606809445,2762.9578471064538,690523.2,9165311.4,13.272995606809445,116.48253012048193,1.0957370802572042,2182.7366992140987,13.272995606809447,164.44944034293877
Green,29223,383355,4497,4117,3200,24.1,5.9,22.6,5.8,13.0,0.51,0,2017-12,2017-12,905913,2017-12-28,11884005,52,204561,2017,2683485,29223,0.0,13.118263012011088,2886.5691037162983,704274.3,9238855.5,13.118263012011088,119.7984375,1.0923002186057809,2244.074690308477,13.118263012011086,171.0649259169298
Green,25564,331105,4377,4021,2983,23.0,5.7,21.6,5.5,12.8,0.53,0,2018-01,2018-01,792484,2018-01-28,10264255,04,178948,2018,2317735,25564,0.0,12.952002816460649,2552.662273066401,587972.0,7615415.0,12.952002816460649,110.9973181361046,1.0885351902511813,1893.910718726685,12.952002816460649,146.22531708530215
Green,27461,360001,4260,3920,3058,21.8,5.9,20.6,5.7,12.9,0.55,0,2018-02,2018-02,768908,2018-02-28,10080028,09,192227,2018,2520007,27461,0.0,13.109537161793089,2571.4357142857143,598649.8,7848021.8,13.109537161793089,117.72432962720733,1.086734693877551,2002.0463775510204,13.109537161793087,152.71678571428572
Green,26967,374253,4145,3773,2961,24.3,5.9,22.7,5.8,13.9,0.55,0,2018-03,2018-03,835977,2018-03-28,11601843,13,188769,2018,2619771,26967,0.0,13.87818444765825,3074.9650145772594,655298.1,9094347.9,13.87818444765825,126.39412360688956,1.0985952822687517,2410.3758017492714,13.87818444765825,173.68091704214152
Green,26642,384918,4081,3746,2976,23.8,5.9,22.4,5.8,14.5,0.56,0,2018-04,2018-04,799260,2018-04-28,11547540,17,186494,2018,2694426,26642,0.0,14.447789205014638,3082.632140950347,634079.6,9161048.4,14.447789205014638,129.34072580645162,1.0894287239722371,2445.554831820609,14.44778920501464,169.2684463427656
Green,25693,386965,4057,3707,2949,24.7,5.8,23.1,5.7,15.5,0.57,0,2018-05,2018-05,796483,2018-05-28,11995915,22,179851,2018,2708755,25693,0.0,15.06110613785856,3236.0169948745615,634617.1,9558035.5,15.06110613785856,131.21905730756188,1.0944159697868896,2578.374831400054,15.06110613785856,171.19425411383867
Green,24610,374454,3976,3653,2858,23.5,5.8,22.1,5.6,15.5,0.56,0,2018-06,2018-06,738300,2018-06-28,11233620,26,172270,2018,2621178,24610,0.0,15.215522145469322,3075.176567205037,578335.0,8799669.0,15.215522145469322,131.01959412176348,1.0884204763208323,2408.888310977279,15.215522145469322,158.31782096906653
Green,22048,331003,3909,3588,2754,23.8,5.5,22.4,5.4,14.8,0.56,0,2018-07,2018-07,683488,2018-07-28,10261093,30,154336,2018,2317021,22048,0.0,15.012835631349782,2859.8363991081383,524742.4,7877871.4,15.012835631349782,120.18990559186638,1.089464882943144,2195.616332218506,15.012835631349782,146.24927536231885
Green,21468,326276,3788,3507,2646,23.4,5.6,22.1,5.5,15.0,0.6,0,2018-08,2018-08,665508,2018-08-28,10114556,35,150276,2018,2283932,21468,0.0,15.198248555990311,2884.1049329911607,502351.19999999995,7634858.399999999,15.198248555990311,123.30914588057445,1.0801254633589963,2177.0340461933274,15.198248555990311,143.24242942686055
Green,22193,345939,3806,3503,2721,23.3,5.6,21.9,5.5,15.8,0.58,0,2018-09,2018-09,665790,2018-09-28,10378170,39,155351,2018,2421573,22193,0.0,15.587752895057,2962.652012560662,517096.9,8060378.7,15.587752895057,127.1367144432194,1.086497288038824,2300.993063088781,15.587752895057,147.6154439052241
Green,22889,360292,3827,3523,2796,24.6,5.7,23.2,5.6,16.3,0.6,0,2018-10,2018-10,709559,2018-10-28,11169052,43,160223,2018,2522044,22889,0.0,15.740836209532963,3170.3241555492477,563069.4,8863183.200000001,15.740836209532963,128.85979971387698,1.0862900936701674,2515.8056202100483,15.740836209532965,159.8266818052796
Green,21858,344302,3767,3490,2742,23.6,5.5,22.3,5.4,16.4,0.61,0,2018-11,2018-11,655740,2018-11-28,10329060,48,153006,2018,2410114,21858,0.0,15.75176136883521,2959.6160458452723,515848.80000000005,8125527.2,15.75176136883521,125.56601021152443,1.0793696275071634,2328.2312893982808,15.751761368835208,147.80767908309457
Green,22083,341294,3777,3468,2720,24.3,5.6,22.9,5.4,15.7,0.59,0,2018-12,2018-12,684573,2018-12-28,10580114,52,154581,2018,2389058,22083,0.0,15.45505592537246,3050.782583621684,536616.9,8293444.2,15.45505592537246,125.47573529411764,1.0891003460207613,2391.419896193772,15.455055925372458,154.73382352941178
Green,20327,309210,3705,3442,2642,23.8,5.4,22.6,5.3,15.0,0.62,0,2019-01,2019-01,630137,2019-01-28,9585510,04,142289,2019,2164470,20327,0.0,15.211787278004625,2784.86635676932,483782.60000000003,7359198.0,15.211787278004625,117.03633610900833,1.0764090644973852,2138.058686809994,15.211787278004623,140.5527600232423
Green,20481,325509,3626,3385,2651,21.9,5.4,20.9,5.3,15.7,0.62,0,2019-02,2019-02,573468,2019-02-28,9114252,08,143367,2019,2278563,20481,0.0,15.893218104584736,2692.541211225997,448533.89999999997,7128647.1,15.893218104584736,122.78725009430404,1.0711964549483013,2105.9518759231905,15.893218104584738,132.5063220088626
Green,19318,305302,3586,3296,2524,23.7,5.4,22.3,5.2,15.8,0.6,0,2019-03,2019-03,598858,2019-03-28,9464362,12,135226,2019,2137114,19318,0.0,15.804016978983332,2871.4690533980583,457836.6,7235657.399999999,15.804016978983332,120.95958795562599,1.0879854368932038,2195.2844053398057,15.80401697898333,138.9067354368932
